dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2016-8-01""";"3693,""15:30"",25";"267.9,""31.44"",""500.2"",""952.01"",""33.79"",""0.69"",""32.81"",""3.33"",""1.44"",3693"
"0,""2016-8-01""";"3694,""15:40"",25";"255.4,""31.65"",""532.4"",""952.03"",""21.64"",""1.43"",""32.32"",""7.15"",""3.76"",3694"
"0,""2016-8-01""";"3695,""15:50"",25";"275.4,""30.89"",""503.4"",""952.0"",""35.47"",""1.63"",""32.34"",""7.35"",""3.82"",3695"
"0,""2016-8-01""";"3696,""16:00"",25";"248.6,""29.55"",""483.1"",""952.02"",""21.76"",""1.24"",""32.33"",""7.06"",""4.04"",3696"
"0,""2016-8-01""";"3697,""16:10"",25";"256.8,""28.63"",""296.7"",""951.96"",""26.48"",""1.22"",""32.13"",""8.13"",""3.86"",3697"
"0,""2016-8-01""";"3698,""16:20"",25";"266.1,""28.49"",""157.4"",""951.92"",""23.67"",""1.29"",""32.2"",""7.35"",""3.48"",3698"
"0,""2016-8-01""";"3699,""16:30"",25";"233.5,""28.77"",""103.4"",""951.96"",""20.98"",""1.12"",""31.81"",""6.57"",""4.12"",3699"
"0,""2016-8-01""";"3700,""16:40"",25";"233.6,""28.75"",""133.3"",""951.9"",""18.69"",""1.42"",""31.67"",""6.86"",""3.37"",3700"
"0,""2016-8-01""";"3701,""16:50"",25";"184.1,""28.66"",""187.1"",""951.64"",""19.59"",""0.73"",""31.76"",""4.02"",""2.07"",3701"
"0,""2016-8-01""";"3702,""17:00"",25";"162.9,""28.82"",""109.7"",""951.48"",""18.28"",""0.41"",""31.71"",""2.25"",""1.46"",3702"
"0,""2016-8-01""";"3703,""17:10"",25";"165.3,""28.84"",""89.9"",""951.56"",""9.74"",""0.42"",""31.61"",""2.65"",""1.68"",3703"
"0,""2016-8-01""";"3704,""17:20"",25";"160.5,""29.18"",""52.34"",""951.44"",""13.39"",""0.4"",""31.53"",""1.86"",""1.05"",3704"
"0,""2016-8-01""";"3705,""17:30"",25";"191.0,""29.59"",""38.91"",""951.47"",""14.65"",""0.53"",""31.49"",""3.14"",""1.78"",3705"
"0,""2016-8-01""";"3706,""17:40"",25";"229.7,""30.28"",""19.79"",""951.75"",""9.19"",""0.99"",""31.21"",""6.66"",""3.64"",3706"
"0,""2016-8-01""";"3707,""17:50"",25";"235.8,""33.59"",""7.59"",""952.29"",""13.81"",""1.04"",""30.49"",""7.94"",""5.41"",3707"
"0,""2016-8-01""";"3708,""18:00"",25";"227.8,""37.18"",""4.53"",""952.89"",""23.63"",""3.51"",""29.18"",""19.5"",""7.55"",3708"
"0,""2016-8-01""";"3709,""18:10"",25";"216.9,""49.53"",""1.31"",""953.53"",""13.67"",""2.27"",""26.23"",""16.76"",""10.75"",3709"
"0,""2016-8-01""";"3710,""18:20"",25";"207.7,""54.86"",""0.24"",""954.01"",""18.67"",""2.62"",""25.02"",""14.99"",""8.72"",3710"
"0,""2016-8-01""";"3711,""18:30"",25";"204.9,""59.98"",""1.72"",""953.97"",""18.95"",""1.93"",""23.93"",""10.19"",""4.76"",3711"
"0,""2016-8-01""";"3712,""18:40"",25";"150.3,""61.09"",""10.6"",""953.32"",""24.99"",""1.0"",""23.75"",""5.0"",""2.44"",3712"
"0,""2016-8-01""";"3713,""18:50"",25";"72.61,""62.82"",""4.83"",""952.82"",""34.9"",""0.57"",""23.75"",""2.25"",""0.65"",3713"
"0,""2016-8-01""";"3714,""19:00"",25";"114.7,""65.0"",""1.41"",""952.89"",""14.07"",""0.67"",""23.76"",""5.29"",""3.85"",3714"
"0,""2016-8-01""";"3715,""19:10"",25";"122.2,""65.63"",""0.5"",""952.93"",""12.87"",""0.74"",""23.55"",""5.39"",""3.23"",3715"
"0,""2016-8-01""";"3716,""19:20"",25";"130.9,""65.99"",""0.13"",""953.05"",""11.41"",""0.54"",""23.32"",""4.02"",""2.78"",3716"
"0,""2016-8-01""";"3717,""19:30"",25";"132.6,""65.78"",""0.03"",""953.13"",""14.13"",""1.09"",""23.4"",""3.33"",""1.4"",3717"
"0,""2016-8-01""";"3718,""19:40"",25";"72.52,""65.17"",""0.0"",""953.44"",""52.5"",""0.65"",""23.54"",""2.74"",""1.14"",3718"
"0,""2016-8-01""";"3719,""19:50"",25";"129.3,""64.56"",""0.0"",""953.53"",""11.78"",""0.54"",""23.58"",""2.25"",""0.71"",3719"
"0,""2016-8-01""";"3720,""20:00"",25";"182.3,""65.8"",""0.0"",""953.48"",""23.93"",""0.38"",""23.54"",""1.18"",""0.33"",3720"
"0,""2016-8-01""";"3721,""20:10"",25";"209.3,""67.69"",""0.0"",""953.46"",""34.61"",""0.36"",""23.32"",""1.27"",""0.41"",3721"
"0,""2016-8-01""";"3722,""20:20"",25";"233.3,""68.03"",""0.0"",""953.48"",""15.06"",""0.36"",""23.05"",""1.37"",""0.83"",3722"
"0,""2016-8-01""";"3723,""20:30"",25";"263.3,""67.65"",""0.0"",""953.61"",""10.6"",""0.3"",""22.96"",""1.67"",""0.97"",3723"
"0,""2016-8-01""";"3724,""20:40"",25";"303.3,""67.93"",""0.0"",""953.69"",""18.46"",""0.25"",""23.05"",""1.47"",""0.79"",3724"
"0,""2016-8-01""";"3725,""20:50"",25";"329.8,""67.88"",""0.0"",""953.82"",""16.12"",""0.6"",""23.07"",""2.35"",""0.74"",3725"
"0,""2016-8-01""";"3726,""21:00"",25";"5.21,""68.99"",""0.0"",""953.91"",""7.15"",""0.38"",""22.66"",""1.27"",""0.43"",3726"
"0,""2016-8-01""";"3727,""21:10"",25";"289.8,""69.47"",""0.0"",""953.97"",""29.72"",""0.51"",""22.5"",""1.67"",""0.33"",3727"
"0,""2016-8-01""";"3728,""21:20"",25";"285.4,""68.06"",""0.0"",""954.03"",""25.71"",""0.45"",""22.43"",""1.57"",""0.52"",3728"
"0,""2016-8-01""";"3729,""21:30"",25";"343.8,""69.2"",""0.0"",""953.98"",""13.21"",""0.34"",""22.45"",""1.96"",""1.14"",3729"
"0,""2016-8-01""";"3730,""21:40"",25";"351.0,""70.93"",""0.0"",""953.85"",""9.22"",""0.28"",""22.26"",""1.96"",""1.29"",3730"
"0,""2016-8-01""";"3731,""21:50"",25";"32.88,""70.33"",""0.0"",""953.85"",""29.38"",""0.29"",""22.26"",""1.76"",""1.05"",3731"
"0,""2016-8-01""";"3732,""22:00"",25";"67.35,""69.72"",""0.0"",""953.85"",""10.58"",""0.45"",""22.37"",""1.27"",""0.44"",3732"
"0,""2016-8-01""";"3733,""22:10"",25";"109.4,""70.17"",""0.0"",""953.86"",""26.67"",""0.58"",""22.32"",""1.86"",""0.68"",3733"
"0,""2016-8-01""";"3734,""22:20"",25";"123.7,""70.72"",""0.0"",""953.85"",""17.79"",""0.23"",""22.14"",""2.06"",""1.46"",3734"
"0,""2016-8-01""";"3735,""22:30"",25";"149.4,""70.13"",""0.0"",""953.87"",""12.44"",""0.73"",""21.99"",""2.94"",""1.43"",3735"
"0,""2016-8-01""";"3736,""22:40"",25";"140.4,""70.72"",""0.0"",""953.86"",""12.59"",""0.66"",""21.68"",""2.94"",""1.57"",3736"
"0,""2016-8-01""";"3737,""22:50"",25";"115.2,""70.95"",""0.0"",""953.89"",""8.99"",""0.44"",""21.67"",""1.76"",""0.79"",3737"
"0,""2016-8-01""";"3738,""23:00"",25";"114.7,""70.86"",""0.0"",""953.84"",""11.66"",""0.4"",""21.69"",""1.37"",""0.64"",3738"
"0,""2016-8-01""";"3739,""23:10"",25";"112.7,""70.66"",""0.0"",""953.89"",""9.36"",""0.38"",""21.79"",""1.27"",""0.59"",3739"
"0,""2016-8-01""";"3740,""23:20"",25";"54.27,""72.02"",""0.0"",""953.92"",""5.18"",""0.09"",""21.6"",""0.39"",""0.04"",3740"
"0,""2016-8-01""";"3741,""23:30"",25";"53.95,""73.19"",""0.0"",""953.97"",""6.97"",""0.41"",""21.48"",""1.37"",""0.6"",3741"
"0,""2016-8-01""";"3742,""23:40"",25";"57.15,""76.68"",""0.0"",""953.95"",""7.09"",""0.37"",""20.7"",""1.76"",""0.82"",3742"
"0,""2016-8-01""";"3743,""23:50"",25";"78.28,""77.62"",""0.0"",""954.05"",""22.8"",""0.28"",""20.29"",""1.27"",""0.39"",3743"
"0,""2016-8-01""";"3744,""00:00"",26";"59.6,""77.88"",""0.0"",""954.06"",""7.89"",""0.22"",""19.97"",""0.88"",""0.16"",3744"
"0,""2016-8-01""";"3745,""00:10"",26";"61.9,""77.55"",""0.01"",""954.05"",""51.44"",""0.31"",""20.03"",""1.27"",""0.25"",3745"
"0,""2016-8-01""";"3746,""00:20"",26";"80.6,""77.11"",""0.03"",""953.95"",""2.41"",""0.08"",""20.1"",""0.39"",""0.03"",3746"
"0,""2016-8-01""";"3747,""00:30"",26";"107.2,""77.8"",""0.04"",""953.91"",""3.61"",""0.1"",""20.08"",""0.49"",""0.06"",3747"
"0,""2016-8-01""";"3748,""00:40"",26";"230.5,""78.14"",""0.0"",""953.83"",""12.44"",""0.23"",""19.97"",""0.88"",""0.13"",3748"
"0,""2016-8-01""";"3749,""00:50"",26";"243.6,""78.26"",""0.0"",""953.85"",""13.24"",""0.14"",""19.9"",""0.49"",""0.07"",3749"
"0,""2016-8-01""";"3750,""01:00"",26";"352.2,""77.96"",""0.0"",""953.79"",""9.08"",""0.09"",""19.95"",""0.39"",""0.05"",3750"
"0,""2016-8-01""";"3751,""01:10"",26";"338.3,""77.79"",""0.01"",""953.75"",""24.01"",""0.33"",""19.86"",""1.27"",""0.29"",3751"
"0,""2016-8-01""";"3752,""01:20"",26";"291.3,""77.35"",""0.0"",""953.8"",""31.05"",""0.36"",""19.62"",""1.47"",""0.47"",3752"
"0,""2016-8-01""";"3753,""01:30"",26";"337.6,""77.47"",""0.02"",""953.67"",""18.22"",""0.45"",""19.21"",""1.67"",""0.63"",3753"
"0,""2016-8-01""";"3754,""01:40"",26";"355.5,""77.81"",""0.02"",""953.77"",""19.93"",""0.31"",""18.95"",""1.08"",""0.35"",3754"
"0,""2016-8-01""";"3755,""01:50"",26";"348.5,""79.42"",""0.02"",""953.68"",""30.07"",""0.47"",""18.74"",""1.57"",""0.48"",3755"
"0,""2016-8-01""";"3756,""02:00"",26";"40.6,""79.32"",""0.03"",""953.74"",""28.03"",""0.36"",""18.77"",""1.27"",""0.46"",3756"
"0,""2016-8-01""";"3757,""02:10"",26";"69.89,""79.21"",""0.07"",""953.71"",""8.48"",""0.17"",""18.92"",""0.69"",""0.16"",3757"
"0,""2016-8-01""";"3758,""02:20"",26";"70.36,""78.57"",""0.1"",""953.64"",""18.47"",""0.17"",""19.11"",""0.59"",""0.27"",3758"
"0,""2016-8-01""";"3759,""02:30"",26";"62.96,""77.72"",""0.08"",""953.65"",""12.26"",""0.25"",""19.26"",""1.08"",""0.47"",3759"
"0,""2016-8-01""";"3760,""02:40"",26";"357.6,""77.48"",""0.12"",""953.68"",""14.1"",""0.37"",""18.99"",""1.18"",""0.55"",3760"
"0,""2016-8-01""";"3761,""02:50"",26";"344.3,""77.15"",""0.1"",""953.73"",""16.61"",""0.3"",""18.93"",""1.18"",""0.28"",3761"
"0,""2016-8-01""";"3762,""03:00"",26";"16.52,""77.16"",""0.08"",""953.67"",""14.05"",""0.15"",""18.91"",""0.59"",""0.08"",3762"
"0,""2016-8-01""";"3763,""03:10"",26";"278.6,""77.48"",""0.02"",""953.68"",""27.86"",""0.53"",""18.83"",""1.76"",""0.56"",3763"
"0,""2016-8-01""";"3764,""03:20"",26";"270.3,""77.9"",""0.05"",""953.63"",""21.04"",""0.39"",""18.56"",""1.76"",""0.55"",3764"
"0,""2016-8-01""";"3765,""03:30"",26";"321.4,""78.99"",""0.14"",""953.6"",""35.36"",""0.74"",""18.48"",""2.45"",""0.94"",3765"
"0,""2016-8-01""";"3766,""03:40"",26";"311.0,""79.44"",""0.15"",""953.56"",""17.29"",""0.37"",""18.35"",""1.18"",""0.33"",3766"
"0,""2016-8-01""";"3767,""03:50"",26";"325.8,""79.56"",""0.08"",""953.57"",""18.36"",""0.23"",""18.1"",""0.88"",""0.16"",3767"
"0,""2016-8-01""";"3768,""04:00"",26";"296.2,""79.59"",""0.08"",""953.53"",""16.74"",""0.18"",""18.06"",""0.88"",""0.1"",3768"
"0,""2016-8-01""";"3769,""04:10"",26";"270.9,""79.03"",""0.09"",""953.45"",""5.66"",""0.42"",""18.16"",""1.47"",""0.78"",3769"
"0,""2016-8-01""";"3770,""04:20"",26";"268.9,""78.58"",""0.12"",""953.48"",""8.6"",""0.4"",""18.17"",""1.96"",""1.24"",3770"
"0,""2016-8-01""";"3771,""04:30"",26";"255.8,""78.48"",""0.21"",""953.46"",""6.13"",""0.27"",""18.19"",""1.96"",""1.36"",3771"
"0,""2016-8-01""";"3772,""04:40"",26";"271.8,""78.39"",""0.17"",""953.5"",""10.09"",""0.24"",""18.28"",""1.67"",""1.1"",3772"
"0,""2016-8-01""";"3773,""04:50"",26";"279.4,""78.11"",""0.14"",""953.51"",""8.45"",""0.36"",""18.36"",""1.27"",""0.39"",3773"
"0,""2016-8-01""";"3774,""05:00"",26";"278.5,""77.94"",""0.08"",""953.51"",""10.39"",""0.3"",""18.4"",""1.18"",""0.64"",3774"
"0,""2016-8-01""";"3775,""05:10"",26";"284.6,""77.71"",""0.09"",""953.53"",""15.1"",""0.34"",""18.39"",""1.37"",""0.79"",3775"
"0,""2016-8-01""";"3776,""05:20"",26";"295.0,""77.9"",""0.07"",""953.65"",""20.27"",""0.44"",""18.22"",""1.47"",""0.47"",3776"
"0,""2016-8-01""";"3777,""05:30"",26";"273.5,""78.34"",""0.43"",""953.74"",""9.67"",""0.36"",""18.11"",""1.37"",""0.44"",3777"
"0,""2016-8-01""";"3778,""05:40"",26";"253.6,""78.67"",""4.88"",""953.88"",""9.97"",""0.33"",""17.96"",""1.47"",""0.81"",3778"
"0,""2016-8-01""";"3779,""05:50"",26";"266.7,""78.9"",""14.14"",""953.91"",""8.67"",""0.38"",""17.89"",""1.57"",""0.63"",3779"
"0,""2016-8-01""";"3780,""06:00"",26";"285.1,""78.18"",""30.52"",""953.95"",""19.85"",""0.28"",""18.14"",""1.18"",""0.47"",3780"
"0,""2016-8-01""";"3781,""06:10"",26";"258.2,""77.21"",""51.89"",""954.07"",""9.64"",""0.3"",""18.29"",""1.67"",""0.85"",3781"
"0,""2016-8-01""";"3782,""06:20"",26";"249.9,""76.81"",""76.06"",""954.15"",""11.73"",""0.46"",""18.3"",""2.16"",""1.07"",3782"
"0,""2016-8-01""";"3783,""06:30"",26";"255.7,""76.89"",""105.5"",""954.25"",""10.31"",""0.32"",""18.24"",""2.25"",""1.33"",3783"
"0,""2016-8-01""";"3784,""06:40"",26";"262.9,""75.61"",""134.6"",""954.29"",""18.57"",""0.33"",""18.6"",""1.96"",""1.13"",3784"
"0,""2016-8-01""";"3785,""06:50"",26";"278.2,""73.12"",""162.4"",""954.3"",""20.44"",""0.42"",""19.18"",""1.57"",""0.5"",3785"
"0,""2016-8-01""";"3786,""07:00"",26";"7.06,""69.51"",""190.4"",""954.28"",""26.12"",""0.09"",""20.05"",""0.29"",""0.06"",3786"
"0,""2016-8-01""";"3787,""07:10"",26";"87.5,""65.09"",""218.6"",""954.25"",""11.24"",""0.13"",""21.19"",""0.49"",""0.1"",3787"
"0,""2016-8-01""";"3788,""07:20"",26";"158.8,""64.13"",""251.5"",""954.39"",""9.75"",""0.12"",""21.4"",""0.59"",""0.07"",3788"
"0,""2016-8-01""";"3789,""07:30"",26";"305.0,""63.36"",""292.2"",""954.45"",""27.14"",""0.05"",""21.62"",""0.29"",""0.02"",3789"
"0,""2016-8-01""";"3790,""07:40"",26";"279.2,""63.31"",""339.1"",""954.56"",""22.58"",""0.5"",""21.66"",""1.96"",""0.8"",3790"
"0,""2016-8-01""";"3791,""07:50"",26";"285.0,""62.26"",""284.4"",""954.59"",""30.75"",""0.55"",""21.84"",""1.96"",""0.81"",3791"
"0,""2016-8-01""";"3792,""08:00"",26";"331.1,""59.83"",""372.9"",""954.56"",""17.72"",""0.38"",""22.36"",""1.47"",""0.62"",3792"
"0,""2016-8-01""";"3793,""08:10"",26";"339.0,""56.42"",""403.7"",""954.58"",""13.17"",""0.34"",""23.13"",""2.06"",""0.93"",3793"
"0,""2016-8-01""";"3794,""08:20"",26";"325.5,""53.47"",""437.8"",""954.62"",""9.23"",""0.32"",""24.02"",""1.27"",""0.45"",3794"
"0,""2016-8-01""";"3795,""08:30"",26";"272.4,""52.52"",""465.5"",""954.78"",""20.3"",""0.43"",""24.08"",""2.16"",""0.71"",3795"
"0,""2016-8-01""";"3796,""08:40"",26";"203.4,""49.7"",""497.5"",""954.75"",""61.9"",""0.31"",""24.68"",""1.18"",""0.29"",3796"
"0,""2016-8-01""";"3797,""08:50"",26";"357.2,""47.44"",""529.6"",""954.75"",""8.58"",""0.11"",""25.5"",""0.49"",""0.05"",3797"
"0,""2016-8-01""";"3798,""09:00"",26";"347.5,""48.17"",""533.4"",""954.78"",""0.44"",""0.29"",""25.26"",""1.18"",""0.5"",3798"
"0,""2016-8-01""";"3799,""09:10"",26";"337.5,""47.07"",""583.1"",""954.88"",""31.72"",""0.42"",""25.62"",""1.96"",""0.55"",3799"
"0,""2016-8-01""";"3800,""09:20"",26";"338.4,""45.78"",""612.6"",""954.95"",""33.1"",""0.61"",""26.16"",""2.35"",""0.64"",3800"
"0,""2016-8-01""";"3801,""09:30"",26";"346.2,""44.95"",""659.0"",""954.97"",""24.85"",""0.37"",""26.55"",""1.67"",""0.49"",3801"
"0,""2016-8-01""";"3802,""09:40"",26";"305.6,""45.28"",""632.7"",""954.93"",""33.43"",""0.52"",""26.76"",""2.35"",""0.74"",3802"
"0,""2016-8-01""";"3803,""09:50"",26";"5.56,""44.71"",""694.6"",""954.9"",""43.19"",""0.47"",""27.18"",""1.96"",""0.54"",3803"
"0,""2016-8-01""";"3804,""10:00"",26";"303.8,""45.17"",""668.5"",""954.86"",""69.4"",""0.47"",""27.18"",""1.67"",""0.77"",3804"
"0,""2016-8-01""";"3805,""10:10"",26";"296.3,""44.84"",""735.4"",""954.84"",""48.75"",""0.45"",""27.33"",""1.67"",""0.52"",3805"
"0,""2016-8-01""";"3806,""10:20"",26";"279.2,""44.34"",""741.7"",""954.83"",""42.51"",""0.58"",""27.81"",""2.55"",""0.82"",3806"
"0,""2016-8-01""";"3807,""10:30"",26";"346.3,""44.79"",""768.4"",""954.72"",""33.9"",""0.55"",""27.84"",""2.25"",""0.96"",3807"
"0,""2016-8-01""";"3808,""10:40"",26";"12.0,""44.73"",""775.6"",""954.58"",""20.49"",""0.54"",""27.93"",""2.84"",""1.37"",3808"
"0,""2016-8-01""";"3809,""10:50"",26";"68.0,""42.74"",""772.0"",""954.47"",""49.88"",""0.44"",""28.47"",""1.57"",""0.57"",3809"
"0,""2016-8-01""";"3810,""11:00"",26";"295.7,""41.75"",""780.3"",""954.49"",""41.3"",""0.53"",""29.14"",""2.16"",""0.92"",3810"
"0,""2016-8-01""";"3811,""11:10"",26";"252.6,""41.59"",""797.0"",""954.4"",""25.48"",""0.63"",""29.06"",""2.65"",""1.1"",3811"
"0,""2016-8-01""";"3812,""11:20"",26";"20.11,""39.39"",""810.0"",""954.28"",""72.08"",""0.41"",""29.73"",""1.76"",""0.5"",3812"
"0,""2016-8-01""";"3813,""11:30"",26";"253.5,""39.65"",""817.0"",""954.14"",""24.31"",""0.67"",""29.86"",""2.45"",""1.09"",3813"
"0,""2016-8-01""";"3814,""11:40"",26";"245.1,""38.07"",""824.0"",""954.06"",""45.26"",""0.48"",""30.49"",""2.16"",""0.61"",3814"
"0,""2016-8-01""";"3815,""11:50"",26";"177.6,""37.46"",""827.0"",""953.92"",""64.54"",""0.59"",""30.74"",""2.35"",""0.84"",3815"
"0,""2016-8-01""";"3816,""12:00"",26";"64.2,""37.03"",""830.0"",""953.84"",""42.84"",""0.43"",""31.04"",""1.96"",""0.82"",3816"
"0,""2016-8-01""";"3817,""12:10"",26";"59.2,""37.28"",""832.0"",""953.81"",""37.26"",""0.44"",""31.25"",""1.96"",""0.79"",3817"
"0,""2016-8-01""";"3818,""12:20"",26";"341.0,""36.35"",""833.0"",""953.75"",""31.94"",""0.52"",""31.87"",""2.25"",""0.99"",3818"
"0,""2016-8-01""";"3819,""12:30"",26";"344.0,""35.8"",""834.0"",""953.65"",""73.05"",""0.69"",""31.96"",""3.43"",""0.89"",3819"
"0,""2016-8-01""";"3820,""12:40"",26";"262.7,""32.49"",""831.0"",""953.54"",""37.92"",""0.67"",""32.25"",""3.63"",""1.35"",3820"
"0,""2016-8-01""";"3821,""12:50"",26";"289.1,""31.12"",""829.0"",""953.47"",""26.26"",""0.79"",""32.73"",""2.94"",""0.96"",3821"
"0,""2016-8-01""";"3822,""13:00"",26";"214.8,""29.74"",""823.0"",""953.51"",""30.17"",""1.18"",""32.94"",""4.21"",""1.76"",3822"
"0,""2016-8-01""";"3823,""13:10"",26";"254.6,""29.73"",""818.0"",""953.45"",""22.45"",""0.82"",""32.83"",""4.61"",""2.29"",3823"
"0,""2016-8-01""";"3824,""13:20"",26";"333.5,""28.13"",""807.0"",""953.32"",""78.43"",""0.72"",""33.69"",""3.33"",""0.99"",3824"
"0,""2016-8-01""";"3825,""13:30"",26";"234.2,""27.36"",""795.5"",""953.29"",""75.59"",""1.32"",""34.31"",""4.61"",""1.4"",3825"
"0,""2016-8-01""";"3826,""13:40"",26";"224.4,""28.58"",""785.7"",""953.18"",""19.5"",""1.11"",""33.32"",""5.39"",""2.32"",3826"
"0,""2016-8-01""";"3827,""13:50"",26";"157.6,""28.22"",""771.9"",""953.1"",""74.78"",""1.02"",""33.6"",""4.61"",""1.95"",3827"
"0,""2016-8-01""";"3828,""14:00"",26";"150.7,""27.24"",""753.7"",""953.02"",""25.02"",""0.75"",""34.2"",""3.92"",""1.78"",3828"
"0,""2016-8-01""";"3829,""14:10"",26";"238.9,""26.93"",""735.4"",""952.94"",""69.75"",""0.73"",""34.67"",""2.84"",""1.05"",3829"
"0,""2016-8-01""";"3830,""14:20"",26";"244.3,""26.99"",""720.4"",""952.84"",""56.78"",""0.96"",""34.43"",""3.82"",""1.35"",3830"
"0,""2016-8-01""";"3831,""14:30"",26";"141.6,""25.88"",""694.7"",""952.71"",""61.26"",""0.87"",""34.94"",""3.82"",""1.54"",3831"
"0,""2016-8-01""";"3832,""14:40"",26";"224.4,""25.82"",""673.2"",""952.58"",""33.06"",""1.49"",""34.43"",""7.15"",""3.03"",3832"
"0,""2016-8-01""";"3833,""14:50"",26";"253.5,""25.37"",""655.8"",""952.54"",""36.18"",""1.04"",""34.21"",""4.02"",""1.92"",3833"
"0,""2016-8-01""";"3834,""15:00"",26";"278.3,""24.52"",""632.7"",""952.38"",""58.46"",""1.03"",""34.95"",""4.21"",""1.11"",3834"
"0,""2016-8-01""";"3835,""15:10"",26";"161.8,""25.29"",""613.5"",""952.31"",""28.31"",""0.8"",""35.15"",""4.41"",""1.31"",3835"
"0,""2016-8-01""";"3836,""15:20"",26";"121.2,""26.34"",""597.6"",""952.26"",""12.95"",""0.62"",""34.39"",""4.12"",""2.46"",3836"
"0,""2016-8-01""";"3837,""15:30"",26";"125.9,""26.69"",""572.1"",""952.2"",""19.56"",""0.68"",""34.17"",""4.8"",""2.98"",3837"
"0,""2016-8-01""";"3838,""15:40"",26";"101.8,""27.3"",""557.8"",""952.2"",""22.13"",""0.74"",""34.24"",""5.0"",""2.75"",3838"
"0,""2016-8-01""";"3839,""15:50"",26";"98.7,""27.6"",""536.7"",""952.14"",""23.47"",""1.11"",""34.01"",""5.88"",""3.62"",3839"
"0,""2016-8-01""";"3840,""16:00"",26";"60.49,""30.79"",""499.4"",""952.21"",""42.62"",""1.22"",""33.71"",""7.06"",""3.68"",3840"
"0,""2016-8-01""";"3841,""16:10"",26";"8.93,""43.28"",""440.5"",""952.4"",""21.5"",""1.67"",""31.52"",""9.11"",""4.77"",3841"
"0,""2016-8-01""";"3842,""16:20"",26";"29.61,""47.37"",""167.8"",""952.48"",""15.96"",""1.31"",""30.15"",""7.84"",""4.73"",3842"
"0,""2016-8-01""";"3843,""16:30"",26";"24.91,""50.41"",""204.8"",""952.62"",""13.7"",""1.3"",""29.25"",""8.53"",""5.75"",3843"
"0,""2016-8-01""";"3844,""16:40"",26";"9.37,""50.85"",""135.4"",""952.71"",""18.25"",""1.6"",""28.91"",""11.07"",""6.37"",3844"
"0,""2016-8-01""";"3845,""16:50"",26";"8.87,""52.77"",""296.0"",""952.87"",""17.02"",""1.86"",""28.46"",""10.58"",""6.49"",3845"
"0,""2016-8-01""";"3846,""17:00"",26";"6.42,""55.5"",""275.6"",""952.97"",""19.88"",""1.9"",""27.8"",""9.9"",""5.29"",3846"
"0,""2016-8-01""";"3847,""17:10"",26";"1.33,""57.14"",""249.3"",""953.09"",""23.74"",""1.95"",""27.5"",""10.68"",""4.9"",3847"
"0,""2016-8-01""";"3848,""17:20"",26";"5.39,""60.24"",""224.0"",""953.28"",""23.83"",""2.02"",""26.71"",""10.09"",""5.98"",3848"
"0,""2016-8-01""";"3849,""17:30"",26";"4.73,""62.0"",""175.1"",""953.45"",""19.05"",""1.76"",""26.26"",""9.31"",""5.31"",3849"
"0,""2016-8-01""";"3850,""17:40"",26";"9.56,""64.21"",""108.2"",""953.63"",""21.6"",""1.62"",""25.73"",""8.92"",""4.81"",3850"
"0,""2016-8-01""";"3851,""17:50"",26";"8.47,""65.4"",""120.1"",""953.69"",""21.46"",""1.68"",""25.39"",""8.92"",""4.82"",3851"
"0,""2016-8-01""";"3852,""18:00"",26";"12.21,""68.23"",""106.0"",""953.8"",""20.22"",""1.48"",""24.71"",""10.0"",""5.77"",3852"
"0,""2016-8-01""";"3853,""18:10"",26";"10.94,""70.53"",""69.16"",""954.0"",""22.57"",""1.34"",""24.25"",""8.23"",""4.53"",3853"
"0,""2016-8-01""";"3854,""18:20"",26";"11.57,""72.02"",""53.59"",""954.17"",""16.49"",""1.17"",""23.86"",""8.92"",""5.67"",3854"
"0,""2016-8-01""";"3855,""18:30"",26";"8.83,""73.54"",""33.5"",""954.36"",""19.44"",""1.36"",""23.45"",""7.94"",""4.26"",3855"
"0,""2016-8-01""";"3856,""18:40"",26";"11.04,""77.27"",""16.6"",""954.58"",""18.74"",""1.43"",""22.66"",""9.21"",""5.33"",3856"
"0,""2016-8-01""";"3857,""18:50"",26";"11.85,""80.3"",""6.56"",""954.83"",""16.77"",""1.39"",""22.05"",""9.02"",""4.85"",3857"
"0,""2016-8-01""";"3858,""19:00"",26";"5.09,""82.4"",""0.89"",""955.01"",""22.05"",""1.79"",""21.57"",""9.7"",""5.21"",3858"
"0,""2016-8-01""";"3859,""19:10"",26";"1.16,""83.5"",""0.45"",""955.26"",""14.56"",""1.19"",""21.26"",""10.0"",""6.08"",3859"
"0,""2016-8-01""";"3860,""19:20"",26";"3.15,""84.1"",""0.1"",""955.5"",""20.27"",""1.68"",""21.07"",""8.92"",""5.06"",3860"
"0,""2016-8-01""";"3861,""19:30"",26";"4.16,""84.6"",""0.05"",""955.67"",""17.52"",""1.61"",""20.96"",""10.09"",""5.49"",3861"
"0,""2016-8-01""";"3862,""19:40"",26";"358.7,""85.0"",""0.09"",""955.86"",""16.08"",""1.52"",""20.86"",""9.41"",""5.28"",3862"
